fly_id,bin_start,genotype,sex,treatment,MT_sum,Pn_var,bin_index,state,state_label
M13_09_25_25_Ch27,2025-09-27 13:05:00,SSS,Male,VEH,0.0,0.0,337,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:10:00,SSS,Male,VEH,0.0,0.0,338,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:15:00,SSS,Male,VEH,0.0,0.0,339,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:20:00,SSS,Male,VEH,0.0,0.0,340,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:25:00,SSS,Male,VEH,0.0,0.0,341,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:30:00,SSS,Male,VEH,0.0,0.0,342,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:35:00,SSS,Male,VEH,0.0,0.0,343,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:40:00,SSS,Male,VEH,0.0,0.0,344,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:45:00,SSS,Male,VEH,0.0,0.0,345,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:50:00,SSS,Male,VEH,0.0,0.0,346,0,Healthy
M13_09_25_25_Ch27,2025-09-27 13:55:00,SSS,Male,VEH,0.0,0.0,347,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:00:00,SSS,Male,VEH,0.0,0.0,348,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:05:00,SSS,Male,VEH,0.0,0.0,349,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:10:00,SSS,Male,VEH,0.0,0.0,350,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:15:00,SSS,Male,VEH,0.0,0.0,351,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:20:00,SSS,Male,VEH,0.0,0.0,352,2,Critical
M13_09_25_25_Ch27,2025-09-27 14:25:00,SSS,Male,VEH,0.0,0.0,353,2,Critical
M13_09_25_25_Ch27,2025-09-27 14:30:00,SSS,Male,VEH,0.0,0.0,354,1,Declining
M13_09_25_25_Ch27,2025-09-27 14:35:00,SSS,Male,VEH,0.0,0.0,355,2,Critical
M13_09_25_25_Ch27,2025-09-27 14:40:00,SSS,Male,VEH,0.0,0.0,356,2,Critical
M13_09_25_25_Ch27,2025-09-27 14:45:00,SSS,Male,VEH,0.0,0.0,357,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:50:00,SSS,Male,VEH,0.0,0.0,358,0,Healthy
M13_09_25_25_Ch27,2025-09-27 14:55:00,SSS,Male,VEH,0.0,0.0,359,0,Healthy
M13_09_25_25_Ch27,2025-09-27 15:00:00,SSS,Male,VEH,0.0,0.0,360,0,Healthy
M13_09_25_25_Ch27,2025-09-27 15:05:00,SSS,Male,VEH,0.0,0.0,361,0,Healthy
M13_09_25_25_Ch27,2025-09-27 15:10:00,SSS,Male,VEH,0.0,0.0,362,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:15:00,SSS,Male,VEH,0.0,0.0,363,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:20:00,SSS,Male,VEH,0.0,0.0,364,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:25:00,SSS,Male,VEH,0.0,0.0,365,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:30:00,SSS,Male,VEH,0.0,0.0,366,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:35:00,SSS,Male,VEH,0.0,0.0,367,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:40:00,SSS,Male,VEH,0.0,0.0,368,1,Declining
M13_09_25_25_Ch27,2025-09-27 15:45:00,SSS,Male,VEH,0.0,0.0,369,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:50:00,SSS,Male,VEH,0.0,0.0,370,2,Critical
M13_09_25_25_Ch27,2025-09-27 15:55:00,SSS,Male,VEH,0.0,0.0,371,2,Critical
M13_09_25_25_Ch27,2025-09-27 16:00:00,SSS,Male,VEH,0.0,0.0,372,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:05:00,SSS,Male,VEH,0.0,0.0,373,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:10:00,SSS,Male,VEH,0.0,0.0,374,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:15:00,SSS,Male,VEH,0.0,0.0,375,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:20:00,SSS,Male,VEH,0.0,0.0,376,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:25:00,SSS,Male,VEH,0.0,0.0,377,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:30:00,SSS,Male,VEH,0.0,0.0,378,2,Critical
M13_09_25_25_Ch27,2025-09-27 16:35:00,SSS,Male,VEH,0.0,0.0,379,2,Critical
M13_09_25_25_Ch27,2025-09-27 16:40:00,SSS,Male,VEH,0.0,0.0,380,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:45:00,SSS,Male,VEH,0.0,0.0,381,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:50:00,SSS,Male,VEH,0.0,0.0,382,1,Declining
M13_09_25_25_Ch27,2025-09-27 16:55:00,SSS,Male,VEH,0.0,0.0,383,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:00:00,SSS,Male,VEH,0.0,0.0,384,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:05:00,SSS,Male,VEH,0.0,0.0,385,2,Critical
M13_09_25_25_Ch27,2025-09-27 17:10:00,SSS,Male,VEH,0.0,0.0,386,2,Critical
M13_09_25_25_Ch27,2025-09-27 17:15:00,SSS,Male,VEH,0.0,0.0,387,2,Critical
M13_09_25_25_Ch27,2025-09-27 17:20:00,SSS,Male,VEH,0.0,0.0,388,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:25:00,SSS,Male,VEH,0.0,0.0,389,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:30:00,SSS,Male,VEH,0.0,0.0,390,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:35:00,SSS,Male,VEH,0.0,0.0,391,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:40:00,SSS,Male,VEH,0.0,0.0,392,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:45:00,SSS,Male,VEH,0.0,0.0,393,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:50:00,SSS,Male,VEH,0.0,0.0,394,1,Declining
M13_09_25_25_Ch27,2025-09-27 17:55:00,SSS,Male,VEH,0.0,0.0,395,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:00:00,SSS,Male,VEH,0.0,0.0,396,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:05:00,SSS,Male,VEH,0.0,0.0,397,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:10:00,SSS,Male,VEH,0.0,0.0,398,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:15:00,SSS,Male,VEH,0.0,0.0,399,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:20:00,SSS,Male,VEH,0.0,0.0,400,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:25:00,SSS,Male,VEH,0.0,0.0,401,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:30:00,SSS,Male,VEH,0.0,0.0,402,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:35:00,SSS,Male,VEH,0.0,0.0,403,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:40:00,SSS,Male,VEH,0.0,0.0,404,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:45:00,SSS,Male,VEH,0.0,0.0,405,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:50:00,SSS,Male,VEH,0.0,0.0,406,1,Declining
M13_09_25_25_Ch27,2025-09-27 18:55:00,SSS,Male,VEH,0.0,0.0,407,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:00:00,SSS,Male,VEH,0.0,0.0,408,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:05:00,SSS,Male,VEH,0.0,0.0,409,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:10:00,SSS,Male,VEH,0.0,0.0,410,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:15:00,SSS,Male,VEH,0.0,0.0,411,2,Critical
M13_09_25_25_Ch27,2025-09-27 19:20:00,SSS,Male,VEH,0.0,0.0,412,2,Critical
M13_09_25_25_Ch27,2025-09-27 19:25:00,SSS,Male,VEH,0.0,0.0,413,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:30:00,SSS,Male,VEH,0.0,0.0,414,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:35:00,SSS,Male,VEH,0.0,0.0,415,1,Declining
M13_09_25_25_Ch27,2025-09-27 19:40:00,SSS,Male,VEH,0.0,0.0,416,2,Critical
M13_09_25_25_Ch27,2025-09-27 19:45:00,SSS,Male,VEH,0.0,0.0,417,2,Critical
M13_09_25_25_Ch27,2025-09-27 19:50:00,SSS,Male,VEH,0.0,0.0,418,2,Critical
M13_09_25_25_Ch27,2025-09-27 19:55:00,SSS,Male,VEH,0.0,0.0,419,2,Critical
M13_09_25_25_Ch27,2025-09-27 20:00:00,SSS,Male,VEH,0.0,0.0,420,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:05:00,SSS,Male,VEH,0.0,0.0,421,2,Critical
M13_09_25_25_Ch27,2025-09-27 20:10:00,SSS,Male,VEH,0.0,0.0,422,2,Critical
M13_09_25_25_Ch27,2025-09-27 20:15:00,SSS,Male,VEH,0.0,0.0,423,2,Critical
M13_09_25_25_Ch27,2025-09-27 20:20:00,SSS,Male,VEH,0.0,0.0,424,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:25:00,SSS,Male,VEH,0.0,0.0,425,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:30:00,SSS,Male,VEH,0.0,0.0,426,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:35:00,SSS,Male,VEH,0.0,0.0,427,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:40:00,SSS,Male,VEH,0.0,0.0,428,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:45:00,SSS,Male,VEH,0.0,0.0,429,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:50:00,SSS,Male,VEH,0.0,0.0,430,1,Declining
M13_09_25_25_Ch27,2025-09-27 20:55:00,SSS,Male,VEH,0.0,0.0,431,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:00:00,SSS,Male,VEH,0.0,0.0,432,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:05:00,SSS,Male,VEH,0.0,0.0,433,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:10:00,SSS,Male,VEH,0.0,0.0,434,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:15:00,SSS,Male,VEH,0.0,0.0,435,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:20:00,SSS,Male,VEH,0.0,0.0,436,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:25:00,SSS,Male,VEH,0.0,0.0,437,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:30:00,SSS,Male,VEH,0.0,0.0,438,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:35:00,SSS,Male,VEH,0.0,0.0,439,2,Critical
M13_09_25_25_Ch27,2025-09-27 21:40:00,SSS,Male,VEH,0.0,0.0,440,2,Critical
M13_09_25_25_Ch27,2025-09-27 21:45:00,SSS,Male,VEH,0.0,0.0,441,2,Critical
M13_09_25_25_Ch27,2025-09-27 21:50:00,SSS,Male,VEH,0.0,0.0,442,1,Declining
M13_09_25_25_Ch27,2025-09-27 21:55:00,SSS,Male,VEH,0.0,0.0,443,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:00:00,SSS,Male,VEH,0.0,0.0,444,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:05:00,SSS,Male,VEH,0.0,0.0,445,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:10:00,SSS,Male,VEH,0.0,0.0,446,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:15:00,SSS,Male,VEH,0.0,0.0,447,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:20:00,SSS,Male,VEH,0.0,0.0,448,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:25:00,SSS,Male,VEH,0.0,0.0,449,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:30:00,SSS,Male,VEH,0.0,0.0,450,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:35:00,SSS,Male,VEH,0.0,0.0,451,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:40:00,SSS,Male,VEH,0.0,0.0,452,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:45:00,SSS,Male,VEH,0.0,0.0,453,1,Declining
M13_09_25_25_Ch27,2025-09-27 22:50:00,SSS,Male,VEH,0.0,0.0,454,2,Critical
M13_09_25_25_Ch27,2025-09-27 22:55:00,SSS,Male,VEH,0.0,0.0,455,2,Critical
M13_09_25_25_Ch27,2025-09-27 23:00:00,SSS,Male,VEH,0.0,0.0,456,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:05:00,SSS,Male,VEH,0.0,0.0,457,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:10:00,SSS,Male,VEH,0.0,0.0,458,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:15:00,SSS,Male,VEH,0.0,0.0,459,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:20:00,SSS,Male,VEH,0.0,0.0,460,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:25:00,SSS,Male,VEH,0.0,0.0,461,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:30:00,SSS,Male,VEH,0.0,0.0,462,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:35:00,SSS,Male,VEH,0.0,0.0,463,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:40:00,SSS,Male,VEH,0.0,0.0,464,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:45:00,SSS,Male,VEH,0.0,0.0,465,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:50:00,SSS,Male,VEH,0.0,0.0,466,1,Declining
M13_09_25_25_Ch27,2025-09-27 23:55:00,SSS,Male,VEH,0.0,0.0,467,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:00:00,SSS,Male,VEH,0.0,0.0,468,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:05:00,SSS,Male,VEH,0.0,0.0,469,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:10:00,SSS,Male,VEH,0.0,0.0,470,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:15:00,SSS,Male,VEH,0.0,0.0,471,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:20:00,SSS,Male,VEH,0.0,0.0,472,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:25:00,SSS,Male,VEH,0.0,0.0,473,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:30:00,SSS,Male,VEH,0.0,0.0,474,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:35:00,SSS,Male,VEH,0.0,0.0,475,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:40:00,SSS,Male,VEH,0.0,0.0,476,1,Declining
M13_09_25_25_Ch27,2025-09-28 00:45:00,SSS,Male,VEH,0.0,0.0,477,2,Critical
M13_09_25_25_Ch27,2025-09-28 00:50:00,SSS,Male,VEH,0.0,0.0,478,2,Critical
M13_09_25_25_Ch27,2025-09-28 00:55:00,SSS,Male,VEH,0.0,0.0,479,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:00:00,SSS,Male,VEH,0.0,0.0,480,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:05:00,SSS,Male,VEH,0.0,0.0,481,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:10:00,SSS,Male,VEH,0.0,0.0,482,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:15:00,SSS,Male,VEH,0.0,0.0,483,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:20:00,SSS,Male,VEH,0.0,0.0,484,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:25:00,SSS,Male,VEH,0.0,0.0,485,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:30:00,SSS,Male,VEH,0.0,0.0,486,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:35:00,SSS,Male,VEH,0.0,0.0,487,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:40:00,SSS,Male,VEH,0.0,0.0,488,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:45:00,SSS,Male,VEH,0.0,0.0,489,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:50:00,SSS,Male,VEH,0.0,0.0,490,1,Declining
M13_09_25_25_Ch27,2025-09-28 01:55:00,SSS,Male,VEH,0.0,0.0,491,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:00:00,SSS,Male,VEH,0.0,0.0,492,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:05:00,SSS,Male,VEH,0.0,0.0,493,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:10:00,SSS,Male,VEH,0.0,0.0,494,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:15:00,SSS,Male,VEH,0.0,0.0,495,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:20:00,SSS,Male,VEH,0.0,0.0,496,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:25:00,SSS,Male,VEH,0.0,0.0,497,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:30:00,SSS,Male,VEH,0.0,0.0,498,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:35:00,SSS,Male,VEH,0.0,0.0,499,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:40:00,SSS,Male,VEH,0.0,0.0,500,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:45:00,SSS,Male,VEH,0.0,0.0,501,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:50:00,SSS,Male,VEH,0.0,0.0,502,0,Healthy
M13_09_25_25_Ch27,2025-09-28 02:55:00,SSS,Male,VEH,0.0,0.0,503,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:00:00,SSS,Male,VEH,0.0,0.0,504,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:05:00,SSS,Male,VEH,0.0,0.0,505,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:10:00,SSS,Male,VEH,0.0,0.0,506,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:15:00,SSS,Male,VEH,0.0,0.0,507,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:20:00,SSS,Male,VEH,0.0,0.0,508,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:25:00,SSS,Male,VEH,0.0,0.0,509,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:30:00,SSS,Male,VEH,0.0,0.0,510,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:35:00,SSS,Male,VEH,0.0,0.0,511,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:40:00,SSS,Male,VEH,0.0,0.0,512,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:45:00,SSS,Male,VEH,0.0,0.0,513,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:50:00,SSS,Male,VEH,0.0,0.0,514,0,Healthy
M13_09_25_25_Ch27,2025-09-28 03:55:00,SSS,Male,VEH,0.0,0.0,515,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:00:00,SSS,Male,VEH,0.0,0.0,516,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:05:00,SSS,Male,VEH,0.0,0.0,517,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:10:00,SSS,Male,VEH,0.0,0.0,518,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:15:00,SSS,Male,VEH,0.0,0.0,519,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:20:00,SSS,Male,VEH,0.0,0.0,520,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:25:00,SSS,Male,VEH,0.0,0.0,521,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:30:00,SSS,Male,VEH,0.0,0.0,522,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:35:00,SSS,Male,VEH,0.0,0.0,523,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:40:00,SSS,Male,VEH,0.0,0.0,524,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:45:00,SSS,Male,VEH,0.0,0.0,525,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:50:00,SSS,Male,VEH,0.0,0.0,526,0,Healthy
M13_09_25_25_Ch27,2025-09-28 04:55:00,SSS,Male,VEH,0.0,0.0,527,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:00:00,SSS,Male,VEH,0.0,0.0,528,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:05:00,SSS,Male,VEH,0.0,0.0,529,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:10:00,SSS,Male,VEH,0.0,0.0,530,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:15:00,SSS,Male,VEH,0.0,0.0,531,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:20:00,SSS,Male,VEH,0.0,0.0,532,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:25:00,SSS,Male,VEH,0.0,0.0,533,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:30:00,SSS,Male,VEH,0.0,0.0,534,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:35:00,SSS,Male,VEH,0.0,0.0,535,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:40:00,SSS,Male,VEH,0.0,0.0,536,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:45:00,SSS,Male,VEH,0.0,0.0,537,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:50:00,SSS,Male,VEH,0.0,0.0,538,0,Healthy
M13_09_25_25_Ch27,2025-09-28 05:55:00,SSS,Male,VEH,0.0,0.0,539,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:00:00,SSS,Male,VEH,0.0,0.0,540,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:05:00,SSS,Male,VEH,0.0,0.0,541,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:10:00,SSS,Male,VEH,0.0,0.0,542,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:15:00,SSS,Male,VEH,0.0,0.0,543,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:20:00,SSS,Male,VEH,0.0,0.0,544,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:25:00,SSS,Male,VEH,0.0,0.0,545,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:30:00,SSS,Male,VEH,0.0,0.0,546,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:35:00,SSS,Male,VEH,0.0,0.0,547,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:40:00,SSS,Male,VEH,0.0,0.0,548,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:45:00,SSS,Male,VEH,0.0,0.0,549,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:50:00,SSS,Male,VEH,0.0,0.0,550,0,Healthy
M13_09_25_25_Ch27,2025-09-28 06:55:00,SSS,Male,VEH,0.0,0.0,551,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:00:00,SSS,Male,VEH,0.0,0.0,552,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:05:00,SSS,Male,VEH,0.0,0.0,553,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:10:00,SSS,Male,VEH,0.0,0.0,554,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:15:00,SSS,Male,VEH,0.0,0.0,555,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:20:00,SSS,Male,VEH,0.0,0.0,556,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:25:00,SSS,Male,VEH,0.0,0.0,557,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:30:00,SSS,Male,VEH,0.0,0.0,558,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:35:00,SSS,Male,VEH,0.0,0.0,559,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:40:00,SSS,Male,VEH,0.0,0.0,560,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:45:00,SSS,Male,VEH,0.0,0.0,561,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:50:00,SSS,Male,VEH,0.0,0.0,562,0,Healthy
M13_09_25_25_Ch27,2025-09-28 07:55:00,SSS,Male,VEH,0.0,0.0,563,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:00:00,SSS,Male,VEH,0.0,0.0,564,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:05:00,SSS,Male,VEH,0.0,0.0,565,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:10:00,SSS,Male,VEH,0.0,0.0,566,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:15:00,SSS,Male,VEH,0.0,0.0,567,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:20:00,SSS,Male,VEH,0.0,0.0,568,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:25:00,SSS,Male,VEH,0.0,0.0,569,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:30:00,SSS,Male,VEH,0.0,0.0,570,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:35:00,SSS,Male,VEH,0.0,0.0,571,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:40:00,SSS,Male,VEH,0.0,0.0,572,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:45:00,SSS,Male,VEH,0.0,0.0,573,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:50:00,SSS,Male,VEH,0.0,0.0,574,0,Healthy
M13_09_25_25_Ch27,2025-09-28 08:55:00,SSS,Male,VEH,0.0,0.0,575,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:00:00,SSS,Male,VEH,0.0,0.0,576,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:05:00,SSS,Male,VEH,0.0,0.0,577,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:10:00,SSS,Male,VEH,0.0,0.0,578,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:15:00,SSS,Male,VEH,0.0,0.0,579,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:20:00,SSS,Male,VEH,0.0,0.0,580,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:25:00,SSS,Male,VEH,0.0,0.0,581,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:30:00,SSS,Male,VEH,0.0,0.0,582,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:35:00,SSS,Male,VEH,0.0,0.0,583,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:40:00,SSS,Male,VEH,0.0,0.0,584,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:45:00,SSS,Male,VEH,0.0,0.0,585,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:50:00,SSS,Male,VEH,0.0,0.0,586,0,Healthy
M13_09_25_25_Ch27,2025-09-28 09:55:00,SSS,Male,VEH,0.0,0.0,587,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:00:00,SSS,Male,VEH,0.0,0.0,588,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:05:00,SSS,Male,VEH,0.0,0.0,589,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:10:00,SSS,Male,VEH,0.0,0.0,590,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:15:00,SSS,Male,VEH,0.0,0.0,591,0,Healthy
M13_09_25_25_Ch27,2025-09-28 10:20:00,SSS,Male,VEH,0.0,0.0,592,0,Healthy
